ID,Severity,Start_Time,End_Time,City,State,Temperature(F),Weather_Condition,Visibility(mi),Humidity(%),Wind_Speed(mph)
A9325,2,2022-01-24 13:00:00,2022-01-24 14:00:00,New York,NY,70,Clear,10.0,50,5.0
A9326,3,2022-01-24 14:00:00,2022-01-24 15:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9327,2,2022-01-24 15:00:00,2022-01-24 16:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9328,4,2022-01-24 16:00:00,2022-01-24 17:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9329,1,2022-01-24 17:00:00,2022-01-24 18:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9330,2,2022-01-24 18:00:00,2022-01-24 19:00:00,New York,NY,70,Clear,10.0,50,5.0
A9331,3,2022-01-24 19:00:00,2022-01-24 20:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9332,2,2022-01-24 20:00:00,2022-01-24 21:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9333,4,2022-01-24 21:00:00,2022-01-24 22:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9334,1,2022-01-24 22:00:00,2022-01-24 23:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9335,2,2022-01-24 23:00:00,2022-01-25 00:00:00,New York,NY,70,Clear,10.0,50,5.0
A9336,3,2022-01-25 00:00:00,2022-01-25 01:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9337,2,2022-01-25 01:00:00,2022-01-25 02:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9338,4,2022-01-25 02:00:00,2022-01-25 03:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9339,1,2022-01-25 03:00:00,2022-01-25 04:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9340,2,2022-01-25 04:00:00,2022-01-25 05:00:00,New York,NY,70,Clear,10.0,50,5.0
A9341,3,2022-01-25 05:00:00,2022-01-25 06:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9342,2,2022-01-25 06:00:00,2022-01-25 07:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9343,4,2022-01-25 07:00:00,2022-01-25 08:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9344,1,2022-01-25 08:00:00,2022-01-25 09:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9345,2,2022-01-25 09:00:00,2022-01-25 10:00:00,New York,NY,70,Clear,10.0,50,5.0
A9346,3,2022-01-25 10:00:00,2022-01-25 11:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9347,2,2022-01-25 11:00:00,2022-01-25 12:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9348,4,2022-01-25 12:00:00,2022-01-25 13:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9349,1,2022-01-25 13:00:00,2022-01-25 14:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9350,2,2022-01-25 14:00:00,2022-01-25 15:00:00,New York,NY,70,Clear,10.0,50,5.0
A9351,3,2022-01-25 15:00:00,2022-01-25 16:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9352,2,2022-01-25 16:00:00,2022-01-25 17:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9353,4,2022-01-25 17:00:00,2022-01-25 18:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9354,1,2022-01-25 18:00:00,2022-01-25 19:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9355,2,2022-01-25 19:00:00,2022-01-25 20:00:00,New York,NY,70,Clear,10.0,50,5.0
A9356,3,2022-01-25 20:00:00,2022-01-25 21:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9357,2,2022-01-25 21:00:00,2022-01-25 22:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9358,4,2022-01-25 22:00:00,2022-01-25 23:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9359,1,2022-01-25 23:00:00,2022-01-26 00:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9360,2,2022-01-26 00:00:00,2022-01-26 01:00:00,New York,NY,70,Clear,10.0,50,5.0
A9361,3,2022-01-26 01:00:00,2022-01-26 02:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9362,2,2022-01-26 02:00:00,2022-01-26 03:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9363,4,2022-01-26 03:00:00,2022-01-26 04:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9364,1,2022-01-26 04:00:00,2022-01-26 05:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9365,2,2022-01-26 05:00:00,2022-01-26 06:00:00,New York,NY,70,Clear,10.0,50,5.0
A9366,3,2022-01-26 06:00:00,2022-01-26 07:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9367,2,2022-01-26 07:00:00,2022-01-26 08:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9368,4,2022-01-26 08:00:00,2022-01-26 09:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9369,1,2022-01-26 09:00:00,2022-01-26 10:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9370,2,2022-01-26 10:00:00,2022-01-26 11:00:00,New York,NY,70,Clear,10.0,50,5.0
A9371,3,2022-01-26 11:00:00,2022-01-26 12:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9372,2,2022-01-26 12:00:00,2022-01-26 13:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9373,4,2022-01-26 13:00:00,2022-01-26 14:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9374,1,2022-01-26 14:00:00,2022-01-26 15:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9375,2,2022-01-26 15:00:00,2022-01-26 16:00:00,New York,NY,70,Clear,10.0,50,5.0
A9376,3,2022-01-26 16:00:00,2022-01-26 17:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9377,2,2022-01-26 17:00:00,2022-01-26 18:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9378,4,2022-01-26 18:00:00,2022-01-26 19:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9379,1,2022-01-26 19:00:00,2022-01-26 20:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9380,2,2022-01-26 20:00:00,2022-01-26 21:00:00,New York,NY,70,Clear,10.0,50,5.0
A9381,3,2022-01-26 21:00:00,2022-01-26 22:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9382,2,2022-01-26 22:00:00,2022-01-26 23:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9383,4,2022-01-26 23:00:00,2022-01-27 00:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9384,1,2022-01-27 00:00:00,2022-01-27 01:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9385,2,2022-01-27 01:00:00,2022-01-27 02:00:00,New York,NY,70,Clear,10.0,50,5.0
A9386,3,2022-01-27 02:00:00,2022-01-27 03:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9387,2,2022-01-27 03:00:00,2022-01-27 04:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9388,4,2022-01-27 04:00:00,2022-01-27 05:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9389,1,2022-01-27 05:00:00,2022-01-27 06:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9390,2,2022-01-27 06:00:00,2022-01-27 07:00:00,New York,NY,70,Clear,10.0,50,5.0
A9391,3,2022-01-27 07:00:00,2022-01-27 08:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9392,2,2022-01-27 08:00:00,2022-01-27 09:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9393,4,2022-01-27 09:00:00,2022-01-27 10:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9394,1,2022-01-27 10:00:00,2022-01-27 11:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9395,2,2022-01-27 11:00:00,2022-01-27 12:00:00,New York,NY,70,Clear,10.0,50,5.0
A9396,3,2022-01-27 12:00:00,2022-01-27 13:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9397,2,2022-01-27 13:00:00,2022-01-27 14:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9398,4,2022-01-27 14:00:00,2022-01-27 15:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9399,1,2022-01-27 15:00:00,2022-01-27 16:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9400,2,2022-01-27 16:00:00,2022-01-27 17:00:00,New York,NY,70,Clear,10.0,50,5.0
A9401,3,2022-01-27 17:00:00,2022-01-27 18:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9402,2,2022-01-27 18:00:00,2022-01-27 19:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9403,4,2022-01-27 19:00:00,2022-01-27 20:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9404,1,2022-01-27 20:00:00,2022-01-27 21:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9405,2,2022-01-27 21:00:00,2022-01-27 22:00:00,New York,NY,70,Clear,10.0,50,5.0
A9406,3,2022-01-27 22:00:00,2022-01-27 23:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9407,2,2022-01-27 23:00:00,2022-01-28 00:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9408,4,2022-01-28 00:00:00,2022-01-28 01:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9409,1,2022-01-28 01:00:00,2022-01-28 02:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9410,2,2022-01-28 02:00:00,2022-01-28 03:00:00,New York,NY,70,Clear,10.0,50,5.0
A9411,3,2022-01-28 03:00:00,2022-01-28 04:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9412,2,2022-01-28 04:00:00,2022-01-28 05:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9413,4,2022-01-28 05:00:00,2022-01-28 06:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9414,1,2022-01-28 06:00:00,2022-01-28 07:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9415,2,2022-01-28 07:00:00,2022-01-28 08:00:00,New York,NY,70,Clear,10.0,50,5.0
A9416,3,2022-01-28 08:00:00,2022-01-28 09:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9417,2,2022-01-28 09:00:00,2022-01-28 10:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9418,4,2022-01-28 10:00:00,2022-01-28 11:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9419,1,2022-01-28 11:00:00,2022-01-28 12:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9420,2,2022-01-28 12:00:00,2022-01-28 13:00:00,New York,NY,70,Clear,10.0,50,5.0
A9421,3,2022-01-28 13:00:00,2022-01-28 14:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9422,2,2022-01-28 14:00:00,2022-01-28 15:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9423,4,2022-01-28 15:00:00,2022-01-28 16:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9424,1,2022-01-28 16:00:00,2022-01-28 17:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9425,2,2022-01-28 17:00:00,2022-01-28 18:00:00,New York,NY,70,Clear,10.0,50,5.0
A9426,3,2022-01-28 18:00:00,2022-01-28 19:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9427,2,2022-01-28 19:00:00,2022-01-28 20:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9428,4,2022-01-28 20:00:00,2022-01-28 21:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9429,1,2022-01-28 21:00:00,2022-01-28 22:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9430,2,2022-01-28 22:00:00,2022-01-28 23:00:00,New York,NY,70,Clear,10.0,50,5.0
A9431,3,2022-01-28 23:00:00,2022-01-29 00:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9432,2,2022-01-29 00:00:00,2022-01-29 01:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9433,4,2022-01-29 01:00:00,2022-01-29 02:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9434,1,2022-01-29 02:00:00,2022-01-29 03:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9435,2,2022-01-29 03:00:00,2022-01-29 04:00:00,New York,NY,70,Clear,10.0,50,5.0
A9436,3,2022-01-29 04:00:00,2022-01-29 05:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9437,2,2022-01-29 05:00:00,2022-01-29 06:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9438,4,2022-01-29 06:00:00,2022-01-29 07:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9439,1,2022-01-29 07:00:00,2022-01-29 08:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9440,2,2022-01-29 08:00:00,2022-01-29 09:00:00,New York,NY,70,Clear,10.0,50,5.0
A9441,3,2022-01-29 09:00:00,2022-01-29 10:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9442,2,2022-01-29 10:00:00,2022-01-29 11:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9443,4,2022-01-29 11:00:00,2022-01-29 12:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9444,1,2022-01-29 12:00:00,2022-01-29 13:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9445,2,2022-01-29 13:00:00,2022-01-29 14:00:00,New York,NY,70,Clear,10.0,50,5.0
A9446,3,2022-01-29 14:00:00,2022-01-29 15:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9447,2,2022-01-29 15:00:00,2022-01-29 16:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9448,4,2022-01-29 16:00:00,2022-01-29 17:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9449,1,2022-01-29 17:00:00,2022-01-29 18:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9450,2,2022-01-29 18:00:00,2022-01-29 19:00:00,New York,NY,70,Clear,10.0,50,5.0
A9451,3,2022-01-29 19:00:00,2022-01-29 20:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9452,2,2022-01-29 20:00:00,2022-01-29 21:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9453,4,2022-01-29 21:00:00,2022-01-29 22:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9454,1,2022-01-29 22:00:00,2022-01-29 23:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9455,2,2022-01-29 23:00:00,2022-01-30 00:00:00,New York,NY,70,Clear,10.0,50,5.0
A9456,3,2022-01-30 00:00:00,2022-01-30 01:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9457,2,2022-01-30 01:00:00,2022-01-30 02:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9458,4,2022-01-30 02:00:00,2022-01-30 03:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9459,1,2022-01-30 03:00:00,2022-01-30 04:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9460,2,2022-01-30 04:00:00,2022-01-30 05:00:00,New York,NY,70,Clear,10.0,50,5.0
A9461,3,2022-01-30 05:00:00,2022-01-30 06:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9462,2,2022-01-30 06:00:00,2022-01-30 07:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9463,4,2022-01-30 07:00:00,2022-01-30 08:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9464,1,2022-01-30 08:00:00,2022-01-30 09:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9465,2,2022-01-30 09:00:00,2022-01-30 10:00:00,New York,NY,70,Clear,10.0,50,5.0
A9466,3,2022-01-30 10:00:00,2022-01-30 11:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9467,2,2022-01-30 11:00:00,2022-01-30 12:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9468,4,2022-01-30 12:00:00,2022-01-30 13:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9469,1,2022-01-30 13:00:00,2022-01-30 14:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9470,2,2022-01-30 14:00:00,2022-01-30 15:00:00,New York,NY,70,Clear,10.0,50,5.0
A9471,3,2022-01-30 15:00:00,2022-01-30 16:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9472,2,2022-01-30 16:00:00,2022-01-30 17:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9473,4,2022-01-30 17:00:00,2022-01-30 18:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9474,1,2022-01-30 18:00:00,2022-01-30 19:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9475,2,2022-01-30 19:00:00,2022-01-30 20:00:00,New York,NY,70,Clear,10.0,50,5.0
A9476,3,2022-01-30 20:00:00,2022-01-30 21:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9477,2,2022-01-30 21:00:00,2022-01-30 22:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9478,4,2022-01-30 22:00:00,2022-01-30 23:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9479,1,2022-01-30 23:00:00,2022-01-31 00:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9480,2,2022-01-31 00:00:00,2022-01-31 01:00:00,New York,NY,70,Clear,10.0,50,5.0
A9481,3,2022-01-31 01:00:00,2022-01-31 02:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9482,2,2022-01-31 02:00:00,2022-01-31 03:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9483,4,2022-01-31 03:00:00,2022-01-31 04:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9484,1,2022-01-31 04:00:00,2022-01-31 05:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9485,2,2022-01-31 05:00:00,2022-01-31 06:00:00,New York,NY,70,Clear,10.0,50,5.0
A9486,3,2022-01-31 06:00:00,2022-01-31 07:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9487,2,2022-01-31 07:00:00,2022-01-31 08:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9488,4,2022-01-31 08:00:00,2022-01-31 09:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9489,1,2022-01-31 09:00:00,2022-01-31 10:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9490,2,2022-01-31 10:00:00,2022-01-31 11:00:00,New York,NY,70,Clear,10.0,50,5.0
A9491,3,2022-01-31 11:00:00,2022-01-31 12:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9492,2,2022-01-31 12:00:00,2022-01-31 13:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9493,4,2022-01-31 13:00:00,2022-01-31 14:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9494,1,2022-01-31 14:00:00,2022-01-31 15:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9495,2,2022-01-31 15:00:00,2022-01-31 16:00:00,New York,NY,70,Clear,10.0,50,5.0
A9496,3,2022-01-31 16:00:00,2022-01-31 17:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9497,2,2022-01-31 17:00:00,2022-01-31 18:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9498,4,2022-01-31 18:00:00,2022-01-31 19:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9499,1,2022-01-31 19:00:00,2022-01-31 20:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9500,2,2022-01-31 20:00:00,2022-01-31 21:00:00,New York,NY,70,Clear,10.0,50,5.0
A9501,3,2022-01-31 21:00:00,2022-01-31 22:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9502,2,2022-01-31 22:00:00,2022-01-31 23:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9503,4,2022-01-31 23:00:00,2022-02-01 00:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9504,1,2022-02-01 00:00:00,2022-02-01 01:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9505,2,2022-02-01 01:00:00,2022-02-01 02:00:00,New York,NY,70,Clear,10.0,50,5.0
A9506,3,2022-02-01 02:00:00,2022-02-01 03:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9507,2,2022-02-01 03:00:00,2022-02-01 04:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9508,4,2022-02-01 04:00:00,2022-02-01 05:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9509,1,2022-02-01 05:00:00,2022-02-01 06:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9510,2,2022-02-01 06:00:00,2022-02-01 07:00:00,New York,NY,70,Clear,10.0,50,5.0
A9511,3,2022-02-01 07:00:00,2022-02-01 08:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9512,2,2022-02-01 08:00:00,2022-02-01 09:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9513,4,2022-02-01 09:00:00,2022-02-01 10:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9514,1,2022-02-01 10:00:00,2022-02-01 11:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9515,2,2022-02-01 11:00:00,2022-02-01 12:00:00,New York,NY,70,Clear,10.0,50,5.0
A9516,3,2022-02-01 12:00:00,2022-02-01 13:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9517,2,2022-02-01 13:00:00,2022-02-01 14:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9518,4,2022-02-01 14:00:00,2022-02-01 15:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9519,1,2022-02-01 15:00:00,2022-02-01 16:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9520,2,2022-02-01 16:00:00,2022-02-01 17:00:00,New York,NY,70,Clear,10.0,50,5.0
A9521,3,2022-02-01 17:00:00,2022-02-01 18:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9522,2,2022-02-01 18:00:00,2022-02-01 19:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9523,4,2022-02-01 19:00:00,2022-02-01 20:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9524,1,2022-02-01 20:00:00,2022-02-01 21:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9525,2,2022-02-01 21:00:00,2022-02-01 22:00:00,New York,NY,70,Clear,10.0,50,5.0
A9526,3,2022-02-01 22:00:00,2022-02-01 23:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9527,2,2022-02-01 23:00:00,2022-02-02 00:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9528,4,2022-02-02 00:00:00,2022-02-02 01:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9529,1,2022-02-02 01:00:00,2022-02-02 02:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9530,2,2022-02-02 02:00:00,2022-02-02 03:00:00,New York,NY,70,Clear,10.0,50,5.0
A9531,3,2022-02-02 03:00:00,2022-02-02 04:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9532,2,2022-02-02 04:00:00,2022-02-02 05:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9533,4,2022-02-02 05:00:00,2022-02-02 06:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9534,1,2022-02-02 06:00:00,2022-02-02 07:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9535,2,2022-02-02 07:00:00,2022-02-02 08:00:00,New York,NY,70,Clear,10.0,50,5.0
A9536,3,2022-02-02 08:00:00,2022-02-02 09:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9537,2,2022-02-02 09:00:00,2022-02-02 10:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9538,4,2022-02-02 10:00:00,2022-02-02 11:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9539,1,2022-02-02 11:00:00,2022-02-02 12:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9540,2,2022-02-02 12:00:00,2022-02-02 13:00:00,New York,NY,70,Clear,10.0,50,5.0
A9541,3,2022-02-02 13:00:00,2022-02-02 14:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9542,2,2022-02-02 14:00:00,2022-02-02 15:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9543,4,2022-02-02 15:00:00,2022-02-02 16:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9544,1,2022-02-02 16:00:00,2022-02-02 17:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9545,2,2022-02-02 17:00:00,2022-02-02 18:00:00,New York,NY,70,Clear,10.0,50,5.0
A9546,3,2022-02-02 18:00:00,2022-02-02 19:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9547,2,2022-02-02 19:00:00,2022-02-02 20:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9548,4,2022-02-02 20:00:00,2022-02-02 21:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9549,1,2022-02-02 21:00:00,2022-02-02 22:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9550,2,2022-02-02 22:00:00,2022-02-02 23:00:00,New York,NY,70,Clear,10.0,50,5.0
A9551,3,2022-02-02 23:00:00,2022-02-03 00:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9552,2,2022-02-03 00:00:00,2022-02-03 01:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9553,4,2022-02-03 01:00:00,2022-02-03 02:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9554,1,2022-02-03 02:00:00,2022-02-03 03:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9555,2,2022-02-03 03:00:00,2022-02-03 04:00:00,New York,NY,70,Clear,10.0,50,5.0
A9556,3,2022-02-03 04:00:00,2022-02-03 05:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9557,2,2022-02-03 05:00:00,2022-02-03 06:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9558,4,2022-02-03 06:00:00,2022-02-03 07:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9559,1,2022-02-03 07:00:00,2022-02-03 08:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9560,2,2022-02-03 08:00:00,2022-02-03 09:00:00,New York,NY,70,Clear,10.0,50,5.0
A9561,3,2022-02-03 09:00:00,2022-02-03 10:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9562,2,2022-02-03 10:00:00,2022-02-03 11:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9563,4,2022-02-03 11:00:00,2022-02-03 12:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9564,1,2022-02-03 12:00:00,2022-02-03 13:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9565,2,2022-02-03 13:00:00,2022-02-03 14:00:00,New York,NY,70,Clear,10.0,50,5.0
A9566,3,2022-02-03 14:00:00,2022-02-03 15:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A9567,2,2022-02-03 15:00:00,2022-02-03 16:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A9568,4,2022-02-03 16:00:00,2022-02-03 17:00:00,Houston,TX,80,Fog,8.0,80,6.0
A9569,1,2022-02-03 17:00:00,2022-02-03 18:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A9570,2,2022-02-03 18:00:00,2022-02-03 19:00:00,New York,NY,70,Clear,10.0,50,5.0
